,Acquisition Date,Position,Ticker,Quantity,Unit Cost,Cost Basis,Start of Year,Target_Alloc,Comments,Counts,Ticker #,Latest Date,Ticker Adj Close,Ticker Return,SP 500 Initial Close,Equiv SP Shares,SP 500 Latest Close,SP Return,Abs. Return Compare,Ticker Share Value,SP 500 Value,Abs Value Compare,Stock Gain / (Loss),SP 500 Gain / (Loss),Ticker Start Year Close,SP Start Year Close,Share YTD,SP 500 YTD,Cum Invst,Cum Ticker Returns,Cum SP Returns,Cum Ticker ROI Mult,Cum Ticker ROI Pct,Cum SP ROI Pct,Closing High Adj Close,Closing High Adj Close Date,Pct off High,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,Dividend Amt,SP500 Div Amt,Ex-Div. Date,Latest Div Amt,SP500 Tot Div,Total Stock Gain / (Loss),Total SP500 Gain / (Loss),Total Stock Return,Total SP500 Return,Share Yield,Cum Total SP Returns,Cum Stock Returns,Market Yield,Current Yield,Cum SP Returns Pct,Cum Ticker Returns Pct
0,2014-04-21,iShares Core US Aggregate Bond ETF (AGG),AGG,25,95.72,2393.0,2018-12-31,0.127,0.0,0,AGG 0,2019-04-18,108.190002,0.1302758253238614,1871.890015,1.2783870744670862,2905.030029,0.5519234600970935,-0.4216476347732321,2704.75005,3713.7528400123447,-1009.0027900123446,311.7500500000001,1320.7528400123447,105.704994,2506.850098,0.02350889873755646,0.15883675346909398,2393.0,2704.75005,3713.7528400123447,1.1302758253238614,0.1302758253238614,0.5519234600970935,108.817978,2019-03-28,-0.005770884660253328,48.4,62.14999999999999,48.175000000000004,57.625,65.97500000000001,19.925,302.25,221.99900000000002,2019-04-01 00:00:00,1.048,283.8006521446187,614.0000500000001,1604.5534921569633,0.25658171750940245,0.6705196373409792,0.12630589218554117,3997.5534921569633,3007.00005,0.009686662174199794,0.010948600083577101,0.6705196373409792,0.2565817175094025
1,2014-04-21,Invesco DB Commodity Tracking (DBC),DBC,22,26.21,576.62,2018-12-31,0.033,0.0,1,DBC 1,2019-04-18,16.209999,-0.3815338038916445,1871.890015,0.30804160254041424,2905.030029,0.5519234600970935,-0.933457263988738,356.619978,894.870105561186,-538.250127561186,-220.000022,318.25010556118605,14.49,2506.850098,0.11870248447204967,0.15883675346909398,2969.62,3061.3700280000003,4608.622945573531,1.0308962183713744,0.03089621837137435,0.5519234600970937,26.574825,2014-06-20,-0.3900242428689559,0.0,0.0,0.0,0.0,4.158,0.0,4.158,221.99900000000002,2018-12-24 00:00:00,0.756,68.38492772236943,-215.84202200000001,386.63503328355546,-0.3743228157191912,0.6705196373409793,0.007210988172453262,4960.808525440519,3367.778028,0.04663788073028259,0.028843952689813046,0.6705196373409792,0.13407709673291546
2,2014-04-21,iShares Gold Trust (IAU),IAU,50,12.51,625.5,2018-12-31,0.033,0.0,2,IAU 2,2019-04-18,12.22,-0.023181454836130988,1871.890015,0.33415424783918196,2905.030029,0.5519234600970935,-0.5751049149332245,611.0,970.728124290732,-359.728124290732,-14.5,345.228124290732,12.29,2506.850098,-0.005695687550854256,0.15883675346909398,3595.12,3672.3700280000003,5579.351069864263,1.021487468568504,0.02148746856850403,0.5519234600970937,13.18,2016-07-08,-0.07283763277693467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-14.5,345.228124290732,-0.023181454836131096,0.5519234600970936,0.0,5931.536649731251,3978.778028,0.0,0.0,0.6498855809350594,0.10671633436436068
3,2014-04-21,iShares International Treasury Bond ETF (IGOV),IGOV,8,50.72,405.76,2018-12-31,0.023,0.0,3,IGOV 3,2019-04-18,48.740002000000004,-0.03903781545741314,1871.890015,0.21676487226734847,2905.030029,0.5519234600970935,-0.5909612755545066,389.92001600000003,629.7084631689967,-239.78844716899664,-15.839983999999959,223.94846316899668,48.470001,2506.850098,0.0055704764685273744,0.15883675346909398,4000.88,4062.2900440000003,6209.05953303326,1.0153491341904781,0.01534913419047812,0.5519234600970935,51.906197,2018-03-26,-0.060998400634128425,7.103696000000001,0.8391919999999998,4.99232,1.326384,1.20788,0.0,15.469472,221.99900000000002,2018-12-18 00:00:00,0.60394,48.1215848784791,-0.3705119999999589,272.0700480474758,-0.0009131309148263971,0.6705196373409794,0.03812468454258675,6609.366697778726,4384.167516,0.012391054066842261,0.011907334384858045,0.6519782392320503,0.095800802823379
4,2014-04-21,Vanguard FTSE All-Wld ex-US ETF (VEU),VEU,105,43.92,4611.6,2018-12-31,0.25,0.0,4,VEU 4,2019-04-18,51.709998999999996,0.17736791894353354,1871.890015,2.463606281910746,2905.030029,0.5519234600970935,-0.37455554115355993,5429.549894999999,7156.850228583756,-1727.3003335837566,817.9498949999988,2545.2502285837554,45.416271,2506.850098,0.13857870453520937,0.15883675346909398,8612.48,9491.839939,13365.909761617015,1.1021029876411905,0.10210298764119052,0.5519234600970935,56.954277000000005,2018-01-26,-0.09207873888031282,131.985,134.61,137.34,152.775,156.34499999999997,18.794999999999998,731.85,221.99900000000002,2019-03-25 00:00:00,0.716,546.9181309779037,1549.7998949999987,3092.168359561659,0.33606555100182117,0.6705196373409791,0.1586976320582878,14313.135057340387,10545.567411,0.01384645163114391,0.016302367941712203,0.6619063332908044,0.22445188969959884
5,2014-04-21,Vanguard Real Estate ETF (VNQ),VNQ,11,58.28,641.08,2018-12-31,0.034,0.0,5,VNQ 5,2019-04-18,85.489998,0.4668839739190116,1871.890015,0.34247738641845366,2905.030029,0.5519234600970935,-0.08503948617808188,940.389978,994.9070917990447,-54.51711379904464,299.309978,353.82709179904464,74.040611,2506.850098,0.1546365818077866,0.15883675346909398,9253.56,10432.229916999999,14360.81685341606,1.1273747527438087,0.12737475274380872,0.5519234600970935,88.050003,2019-04-12,-0.02907444534669701,27.126,34.364,43.736,38.654,38.841,6.776,189.497,221.99900000000002,2019-03-28 00:00:00,2.464,76.0296373075103,488.806978,429.85672910655495,0.762474227865477,0.6705196373409792,0.2955902539464653,15384.071786446942,11675.454389,0.028822085128601828,0.042278654770075495,0.6625030568178023,0.26172569140957647
6,2014-04-21,Vanguard Total Stock Market ETF (VTI),VTI,72,88.2,6350.400000000001,2018-12-31,0.5,0.0,6,VTI 6,2019-04-18,148.270004,0.681065804988662,1871.890015,3.3925070111557813,2905.030029,0.5519234600970935,0.1291423448915685,10675.440288,9855.334741000583,820.1055469994171,4325.040287999999,3504.934741000582,126.943665,2506.850098,0.16799845033621819,0.15883675346909398,15603.96,21107.670205,24216.151594416642,1.352712401531406,0.35271240153140604,0.5519234600970935,148.906891,2018-09-20,-0.004277082113009811,104.11200000000001,148.82399999999998,159.48000000000002,168.696,187.488,55.584,824.184,221.99900000000002,2019-03-25 00:00:00,3.088,753.1331639695724,5149.224287999999,4258.067904970155,0.8108503854875282,0.6705196373409792,0.1297845804988662,25992.5396914171,23175.078676999998,0.020826869337644317,0.03501133786848073,0.66576559356837,0.4852049529093896
7,2014-05-05,Vanguard Total Stock Market ETF (VTI),VTI,32,88.67,2837.44,2018-12-31,0.5,0.0,7,VTI 7,2019-04-18,148.270004,0.6721552272470959,1884.660034,1.505544739534706,2905.030029,0.5414079869006232,0.13074724034647267,4744.640128,4373.6526783513045,370.9874496486955,1907.200128,1536.2126783513045,126.943665,2506.850098,0.16799845033621819,0.15883675346909398,18441.399999999998,25852.310332999998,28589.804272767946,1.401862674905376,0.40186267490537597,0.5503055230496572,148.906891,2018-09-20,-0.004277082113009811,46.272,66.144,70.88,74.976,83.328,24.704,366.30400000000003,221.99900000000002,2019-03-25 00:00:00,3.088,334.2294266319652,2273.504128,1870.4421049832697,0.8012518777489568,0.6592005839712098,0.12909665050186084,30700.42179640037,28286.022804999997,0.020826869337644317,0.034825758430134204,0.6647554847462975,0.5338327244677736
